movieId,title,releaseYear,genre,rating,duration,directorId,actorIds
2636,Movie 2636,1973,Adventure,9.9,181,2,"1321,92"
2637,Movie 2637,2003,Action,5.5,142,645,"1600,1585,1216,508"
2638,Movie 2638,2008,Crime,6.5,87,951,"575,976,355,1999,353"
2639,Movie 2639,1965,Comedy,8.2,135,679,"1448,956"
2640,Movie 2640,1957,Fantasy,5.6,187,612,"319,267,1182,625"
2641,Movie 2641,1981,Fantasy,4.4,144,640,"1103,1790,1456,196,1223"
2642,Movie 2642,1966,Horror,9.0,147,760,"10,1620,1831"
2643,Movie 2643,2007,Fantasy,9.3,108,195,"911,1093,426"
2644,Movie 2644,1952,Drama,7.0,192,808,"201,1528"
2645,Movie 2645,2001,Fantasy,8.4,147,634,"1885,1290,979"
2646,Movie 2646,1979,Crime,7.2,191,205,"1772,1862,290,1906,516"
2647,Movie 2647,2012,Drama,9.9,142,551,"1650,1636,1087"
2648,Movie 2648,2008,Action,5.8,177,483,"902,1028,1757"
2649,Movie 2649,1995,Crime,6.3,90,116,"1788,486,782,76,1815"
2650,Movie 2650,1953,Sci-Fi,5.7,152,766,"1701,623,1384"
2651,Movie 2651,2010,Drama,7.1,189,762,"852,980,974,1086"
2652,Movie 2652,1958,Drama,5.6,96,980,"1364,199,1799"
2653,Movie 2653,2022,Romance,4.2,146,577,"1157,1980,42,493"
2654,Movie 2654,1966,Comedy,5.0,93,968,"148,165"
2655,Movie 2655,1994,Thriller,7.8,153,991,"1449,238,1596,225"
2656,Movie 2656,2007,Drama,5.7,106,303,"1548,770,1946,1776"
2657,Movie 2657,1961,Sci-Fi,9.2,182,398,"1063,874,1788,391,433"
2658,Movie 2658,1966,Fantasy,4.5,183,471,"1716,1893"
2659,Movie 2659,1951,Sci-Fi,5.8,138,984,"1894,761"
2660,Movie 2660,1963,Crime,6.6,162,784,"585,992,1356"
2661,Movie 2661,1965,Thriller,6.8,175,616,"1923,482,1847,755,816"
2662,Movie 2662,2008,Horror,7.0,157,434,"1662,370,647"
2663,Movie 2663,1988,Crime,5.1,152,542,"120,81,1997"
2664,Movie 2664,1996,Horror,9.7,92,733,"1603,1874"
2665,Movie 2665,2023,Sci-Fi,6.0,171,868,"959,652,856,194,1758"
2666,Movie 2666,2023,Thriller,8.8,198,781,"545,1154,1494,1701"
2667,Movie 2667,2010,Action,8.3,119,98,"240,1750,621"
2668,Movie 2668,1958,Crime,7.5,101,263,"62,1287,117,1558"
2669,Movie 2669,1986,Fantasy,7.2,193,887,"24,138,461"
2670,Movie 2670,1993,Drama,8.5,133,348,"1105,1743,1831,367"
2671,Movie 2671,1998,Drama,4.5,193,715,"462,1436,291"
2672,Movie 2672,2006,Romance,4.9,137,163,"890,894"
2673,Movie 2673,2004,Horror,5.1,141,340,"1414,442"
2674,Movie 2674,1997,Comedy,4.4,126,811,"381,1675,488"
2675,Movie 2675,1976,Crime,9.5,98,300,"1087,741,643,135"
2676,Movie 2676,1985,Adventure,8.3,158,414,"1518,1353,662,675"
2677,Movie 2677,2001,Drama,6.0,107,6,"1047,394"
2678,Movie 2678,2019,Horror,5.1,172,427,"1109,304,463,1620,129"
2679,Movie 2679,1993,Fantasy,4.5,136,999,"1445,1955,1663,1782"
2680,Movie 2680,2003,Crime,9.5,121,955,"1210,1087,1489"
2681,Movie 2681,2013,Horror,7.8,87,218,"1684,303,395,515,818"
2682,Movie 2682,1998,Action,6.0,115,511,"306,608,13"
2683,Movie 2683,2023,Fantasy,5.9,196,127,"1710,498,1550"
2684,Movie 2684,1999,Comedy,8.2,157,728,"1280,389,383,1077"
2685,Movie 2685,1991,Romance,8.1,181,36,"632,1298,806,1230,987"
2686,Movie 2686,2015,Crime,4.5,132,653,"1392,211,1780,152"
2687,Movie 2687,1962,Thriller,9.3,156,558,"1876,118,1385,1554,204"
2688,Movie 2688,2025,Sci-Fi,4.7,121,379,"92,325"
2689,Movie 2689,1973,Horror,7.1,139,251,"1444,1669,204,1344,1269"
2690,Movie 2690,1980,Drama,4.9,148,564,"1222,43,478,1930"
2691,Movie 2691,1966,Sci-Fi,10.0,142,1000,"1145,1603,1524,1876"
2692,Movie 2692,1967,Thriller,4.1,128,757,"1517,803,566,1142"
2693,Movie 2693,2009,Romance,5.2,185,702,"661,1324,40"
2694,Movie 2694,1950,Sci-Fi,9.6,89,576,"1857,1470,1325,396,230"
2695,Movie 2695,1957,Horror,8.4,142,448,"358,1948,1712,96"
2696,Movie 2696,1990,Fantasy,9.9,142,428,"910,1301"
2697,Movie 2697,1966,Fantasy,9.0,157,986,"516,1385,39,1231"
2698,Movie 2698,1952,Thriller,6.7,183,848,"756,69"
2699,Movie 2699,2024,Sci-Fi,8.8,166,401,"1435,1688,1840,264"
2700,Movie 2700,1987,Horror,9.0,122,491,"386,180,914,1288"
2701,Movie 2701,2016,Horror,7.6,102,845,"1897,1190"
2702,Movie 2702,2012,Romance,9.5,100,898,"7,1696"
2703,Movie 2703,1987,Horror,5.2,85,567,"1142,1890"
2704,Movie 2704,1962,Action,8.0,192,171,"263,567,1817,571"
2705,Movie 2705,1962,Adventure,9.7,154,158,"1698,1753,267,776"
2706,Movie 2706,1963,Action,9.9,85,304,"950,902,1894,1748,400"
2707,Movie 2707,1966,Thriller,7.7,99,462,"1770,1537,589,1697"
2708,Movie 2708,1951,Drama,9.3,82,950,"1767,1033,751"
2709,Movie 2709,1955,Crime,9.9,162,4,"1211,1143,898,722,1293"
2710,Movie 2710,2000,Horror,7.6,144,930,"1921,1653,1287,737,1986"
2711,Movie 2711,1959,Horror,8.3,101,961,"728,1370,1093"
2712,Movie 2712,1965,Comedy,8.6,118,202,"1698,1516,1625,1950,1666"
2713,Movie 2713,2024,Drama,6.9,88,867,"771,1857,1145,1257"
2714,Movie 2714,1981,Thriller,9.2,157,410,"1886,420,1308"
2715,Movie 2715,2012,Adventure,7.4,126,447,"937,1601"
2716,Movie 2716,1964,Romance,6.5,89,546,"1076,656,1733,1743,1755"
2717,Movie 2717,2004,Horror,4.9,199,187,"909,465,1338,975"
2718,Movie 2718,1986,Comedy,8.9,120,488,"1499,737"
2719,Movie 2719,1968,Romance,8.4,107,137,"1881,83,108,863"
2720,Movie 2720,2014,Thriller,8.5,187,482,"887,612,639,1837"
2721,Movie 2721,2012,Romance,6.2,166,26,"1181,148"
2722,Movie 2722,1969,Adventure,5.6,164,879,"1129,1618,153,1881,43"
2723,Movie 2723,1952,Horror,7.2,186,406,"1139,1111,910,1304"
2724,Movie 2724,2012,Sci-Fi,5.9,122,346,"1252,201"
2725,Movie 2725,1964,Comedy,5.9,81,684,"450,382,55"
2726,Movie 2726,1995,Romance,4.3,82,113,"378,182,219"
2727,Movie 2727,2012,Crime,8.1,200,482,"1379,51,1845,1575,305"
2728,Movie 2728,2017,Crime,4.6,92,625,"1313,937"
2729,Movie 2729,1954,Thriller,4.1,105,443,"1769,212,951"
2730,Movie 2730,1964,Sci-Fi,9.8,147,282,"1029,1663,1630,1982,1886"
2731,Movie 2731,1965,Comedy,6.3,106,689,"1938,335"
2732,Movie 2732,2001,Fantasy,9.5,84,529,"1204,534,1021,1067"
2733,Movie 2733,1984,Fantasy,5.9,166,307,"1590,990,1555"
2734,Movie 2734,2003,Comedy,8.2,131,225,"822,623,1371"
2735,Movie 2735,1971,Crime,5.9,116,138,"656,1009,1859"
2736,Movie 2736,2001,Sci-Fi,4.8,158,442,"1526,519,327"
2737,Movie 2737,2018,Horror,8.0,156,210,"85,944,1793,1653"
2738,Movie 2738,2025,Adventure,8.2,131,369,"1550,277,1081"
2739,Movie 2739,1982,Adventure,9.7,151,12,"796,112,1799"
2740,Movie 2740,2020,Comedy,6.4,101,156,"317,488,1311,767,790"
2741,Movie 2741,1951,Horror,5.1,125,222,"1847,755,365"
2742,Movie 2742,1979,Thriller,4.3,83,356,"299,132,631,1343"
2743,Movie 2743,1985,Comedy,5.3,180,273,"1338,1141,452,1005,1743"
2744,Movie 2744,2008,Action,6.9,81,596,"1229,1258,473,1276,380"
2745,Movie 2745,1959,Drama,7.6,159,700,"1187,1349,990,1128"
2746,Movie 2746,1974,Crime,8.5,118,890,"1357,990"
2747,Movie 2747,1960,Adventure,5.0,140,568,"1722,1705,372,1994,817"
2748,Movie 2748,1961,Drama,8.3,171,653,"30,1495,1158"
2749,Movie 2749,1978,Adventure,5.3,136,480,"1451,694,339,245"
2750,Movie 2750,1977,Romance,7.6,86,943,"1708,1805"
2751,Movie 2751,1967,Comedy,9.9,163,391,"943,1734,198,592"
2752,Movie 2752,2023,Action,4.4,188,182,"1869,1559,760,36,919"
2753,Movie 2753,1979,Adventure,8.5,197,125,"120,5"
2754,Movie 2754,1966,Comedy,8.9,175,724,"317,150"
2755,Movie 2755,1998,Romance,6.0,111,387,"411,1330,1407,1863,1182"
2756,Movie 2756,1961,Adventure,5.5,199,894,"1015,1601,1593,995"
2757,Movie 2757,1971,Crime,6.0,96,755,"188,1218,1163,461,117"
2758,Movie 2758,2011,Adventure,5.7,159,839,"1820,1806,1333"
2759,Movie 2759,2021,Adventure,9.9,143,508,"1496,729"
2760,Movie 2760,1967,Comedy,5.2,165,452,"119,1711,966,606"
2761,Movie 2761,1981,Thriller,7.7,156,335,"1960,1883,1945"
2762,Movie 2762,1979,Sci-Fi,7.7,112,568,"1210,721,1101,1756,641"
2763,Movie 2763,1983,Sci-Fi,5.1,104,318,"1760,154"
2764,Movie 2764,1973,Drama,5.1,156,254,"1370,390,775"
2765,Movie 2765,1974,Action,8.1,172,305,"459,404,244,222"
2766,Movie 2766,1984,Sci-Fi,5.1,188,763,"418,1830,1568,1243,1501"
2767,Movie 2767,1954,Horror,7.2,121,802,"510,202,53"
2768,Movie 2768,1992,Action,6.1,122,679,"1699,1739,636"
2769,Movie 2769,1952,Drama,7.2,181,78,"931,690"
2770,Movie 2770,1982,Sci-Fi,9.2,111,471,"593,631,1823,191,775"
2771,Movie 2771,2022,Crime,5.9,164,205,"1995,385,964,1300,489"
2772,Movie 2772,2015,Thriller,4.0,116,269,"60,1966,1791"
2773,Movie 2773,1959,Adventure,9.7,98,443,"178,1772,674,239"
2774,Movie 2774,2009,Adventure,4.8,103,842,"743,575,1171"
2775,Movie 2775,2021,Horror,7.5,158,522,"626,596"
2776,Movie 2776,2011,Horror,4.3,90,25,"809,253,1434,1648,1774"
2777,Movie 2777,1993,Romance,9.5,176,8,"967,231,466,1955"
2778,Movie 2778,1979,Thriller,6.1,136,795,"1793,1235,136"
2779,Movie 2779,1992,Horror,4.9,86,525,"1036,1729"
2780,Movie 2780,1970,Romance,5.3,138,764,"1137,330"
2781,Movie 2781,2006,Crime,8.9,123,843,"186,1490,615,1610,590"
2782,Movie 2782,1989,Thriller,9.9,149,390,"633,453,347"
2783,Movie 2783,1970,Thriller,8.9,85,239,"1852,1900,963,106"
2784,Movie 2784,1998,Drama,7.2,109,413,"1584,1173,1942,403"
2785,Movie 2785,2005,Action,9.1,195,356,"1957,1332,492,334,1675"
2786,Movie 2786,1967,Crime,5.5,196,852,"1234,1403"
2787,Movie 2787,1982,Crime,6.7,146,807,"1904,1178,1803"
2788,Movie 2788,1966,Sci-Fi,9.2,94,31,"1382,1262,1586,744,471"
2789,Movie 2789,1982,Romance,5.5,140,330,"1325,881,99,1788"
2790,Movie 2790,1950,Adventure,9.4,161,453,"503,2000,1823,104"
2791,Movie 2791,1995,Sci-Fi,4.8,131,98,"1267,164,671"
2792,Movie 2792,2023,Fantasy,9.5,135,777,"561,1731"
2793,Movie 2793,2022,Fantasy,6.1,115,854,"814,472"
2794,Movie 2794,1998,Action,6.4,88,762,"1410,475,1317"
2795,Movie 2795,1961,Fantasy,6.5,185,793,"1058,211"
2796,Movie 2796,1988,Action,6.0,132,754,"1065,1702"
2797,Movie 2797,1986,Romance,4.4,85,158,"1532,731"
2798,Movie 2798,1964,Crime,7.1,110,727,"1040,1628,621,642"
2799,Movie 2799,2009,Comedy,7.2,195,878,"781,1989"
2800,Movie 2800,2025,Sci-Fi,4.8,132,644,"116,943,1989,555"
2801,Movie 2801,2015,Drama,9.1,88,139,"1988,111,697,1100"
2802,Movie 2802,1962,Horror,9.5,85,819,"1487,459"
2803,Movie 2803,1957,Adventure,4.8,124,995,"1122,700,751,569"
2804,Movie 2804,1987,Drama,7.2,165,927,"903,1115"
2805,Movie 2805,1965,Sci-Fi,6.3,193,134,"665,1091"
2806,Movie 2806,1990,Action,4.4,134,655,"1752,658,501,560,1303"
2807,Movie 2807,1953,Crime,8.0,191,950,"1199,1968,410,819"
2808,Movie 2808,1991,Horror,6.9,193,430,"133,1729,867,499"
2809,Movie 2809,1996,Drama,8.1,127,353,"1762,1732,1215,1263"
2810,Movie 2810,1984,Comedy,5.4,129,605,"1493,1718,1891,1613"
2811,Movie 2811,2007,Drama,7.9,109,527,"1582,851,97"
2812,Movie 2812,1950,Fantasy,9.1,129,390,"1659,37,992"
2813,Movie 2813,2014,Comedy,7.5,181,569,"1239,589,621"
2814,Movie 2814,1979,Crime,7.2,87,433,"1457,1084,559,1861,1988"
2815,Movie 2815,2000,Adventure,5.8,196,532,"711,1873"
2816,Movie 2816,2008,Sci-Fi,5.7,89,908,"1187,1249,140"
2817,Movie 2817,2017,Horror,5.6,95,644,"395,1408,171,871,674"
2818,Movie 2818,2016,Crime,9.7,158,952,"266,32,597,1847,513"
2819,Movie 2819,2008,Sci-Fi,5.2,137,321,"735,1265,668,1117,1741"
2820,Movie 2820,1979,Adventure,5.4,139,1000,"25,1091,580"
2821,Movie 2821,2019,Action,9.6,119,326,"1433,1452"
2822,Movie 2822,2001,Horror,5.7,123,583,"1005,173,1546"
2823,Movie 2823,1996,Drama,8.4,185,48,"622,1266,1716"
2824,Movie 2824,1977,Fantasy,7.8,119,147,"1437,203,1876,750,1692"
2825,Movie 2825,1973,Comedy,4.8,191,917,"161,1758,1254,1301"
2826,Movie 2826,2019,Action,4.7,166,751,"1253,690,1563"
2827,Movie 2827,1977,Comedy,4.1,148,801,"1255,1733,464,647"
2828,Movie 2828,1955,Fantasy,7.0,86,932,"923,1544,1317,42,1262"
2829,Movie 2829,1977,Romance,9.7,89,873,"1768,28,1384,1883"
2830,Movie 2830,1969,Thriller,5.9,136,264,"1930,836,540,158"
2831,Movie 2831,2008,Comedy,6.2,130,784,"1295,573"
2832,Movie 2832,1997,Horror,6.8,100,80,"527,1805"
2833,Movie 2833,1957,Horror,4.6,82,796,"1751,1670"
2834,Movie 2834,1966,Sci-Fi,7.0,192,768,"1481,1471,528,1235"
2835,Movie 2835,1981,Crime,7.1,120,145,"560,81,712"
2836,Movie 2836,1966,Sci-Fi,6.4,145,824,"344,549,1214,1976"
2837,Movie 2837,2024,Romance,7.9,142,990,"103,1897,423"
2838,Movie 2838,1960,Sci-Fi,4.1,172,928,"903,605,1661,1046"
2839,Movie 2839,1985,Adventure,7.1,85,822,"1993,1042,166,1001,1093"
2840,Movie 2840,1989,Comedy,5.5,143,372,"1567,1052,1203,928"
2841,Movie 2841,1985,Sci-Fi,8.0,129,161,"139,166,1062"
2842,Movie 2842,1984,Romance,4.4,152,694,"867,490,1676,1115,86"
2843,Movie 2843,2017,Horror,6.3,104,294,"810,768,642"
2844,Movie 2844,2012,Action,4.4,200,183,"1046,725,438,1271"
2845,Movie 2845,1952,Sci-Fi,5.0,184,885,"569,1058,1299,1192,793"
2846,Movie 2846,1968,Romance,8.6,168,925,"572,361"
2847,Movie 2847,1951,Sci-Fi,4.1,185,968,"1388,336,1466,1471"
2848,Movie 2848,1965,Sci-Fi,6.5,171,859,"512,778,1959"
2849,Movie 2849,1992,Adventure,7.8,199,856,"1021,576,1762,1759"
2850,Movie 2850,2009,Comedy,6.8,149,900,"1179,1700,1121"
2851,Movie 2851,2011,Horror,7.8,151,832,"979,350,446"
2852,Movie 2852,2005,Adventure,6.7,187,242,"86,1701,248"
2853,Movie 2853,1997,Sci-Fi,6.1,186,88,"1007,232,1978,1361"
2854,Movie 2854,2010,Romance,8.9,126,690,"566,1864,1470"
2855,Movie 2855,2006,Thriller,4.7,182,977,"512,604,692,927"
2856,Movie 2856,1954,Horror,8.6,194,53,"792,213,1306,542"
2857,Movie 2857,2024,Thriller,5.1,111,621,"118,1746"
2858,Movie 2858,1965,Romance,8.2,80,759,"1111,741,347,1936,1326"
2859,Movie 2859,1951,Action,8.9,107,352,"1874,1804,387,158"
2860,Movie 2860,1967,Fantasy,9.9,120,277,"1139,1786,1019,324"
2861,Movie 2861,1957,Fantasy,6.6,117,8,"1795,1989,655,1665,164"
2862,Movie 2862,2011,Crime,5.9,178,846,"1077,490,1622"
2863,Movie 2863,1995,Horror,4.3,161,476,"1577,465,31"
2864,Movie 2864,2019,Drama,10.0,92,859,"1636,1800,519,1859,837"
2865,Movie 2865,1996,Crime,5.4,155,732,"369,727"
2866,Movie 2866,2001,Drama,7.9,182,672,"83,1637,466"
2867,Movie 2867,1996,Sci-Fi,6.5,187,737,"1619,1298,1589"
2868,Movie 2868,1957,Comedy,7.8,186,561,"1983,166,1384"
2869,Movie 2869,1950,Sci-Fi,8.7,88,537,"1838,318,117"
2870,Movie 2870,1996,Adventure,7.5,200,52,"1954,1843,1050"
2871,Movie 2871,1990,Fantasy,4.2,150,134,"1376,1702,1791,99,703"
2872,Movie 2872,2005,Romance,9.7,181,738,"880,1662,1198"
2873,Movie 2873,1955,Romance,7.9,112,932,"1048,1458,77,939,1170"
2874,Movie 2874,1957,Crime,8.0,166,576,"600,1707,950"
2875,Movie 2875,2002,Action,9.3,190,395,"1808,1689"
2876,Movie 2876,2010,Drama,6.3,88,901,"82,56,1901"
2877,Movie 2877,2000,Crime,7.9,108,418,"1502,67,511,1108"
2878,Movie 2878,2021,Drama,5.8,198,431,"196,1945,1087,1267"
2879,Movie 2879,1959,Action,6.2,86,538,"1118,1504,1934"
2880,Movie 2880,1995,Thriller,6.1,97,68,"1857,1362,1454"
2881,Movie 2881,2010,Romance,7.4,166,145,"1374,1473,1727,929,1009"
2882,Movie 2882,1978,Adventure,5.3,85,420,"404,1854,306"
2883,Movie 2883,2018,Sci-Fi,9.2,87,814,"202,242,686,1655"
2884,Movie 2884,1991,Comedy,8.8,134,872,"1850,1387"
2885,Movie 2885,2020,Drama,5.9,186,572,"1810,422,1274"
2886,Movie 2886,1950,Thriller,9.8,127,402,"1370,215"
2887,Movie 2887,2024,Sci-Fi,7.6,105,543,"1066,450,239"
2888,Movie 2888,2000,Fantasy,8.7,109,460,"1297,301,1261,631"
2889,Movie 2889,2019,Sci-Fi,9.4,131,520,"1837,1425,1137"
2890,Movie 2890,1962,Thriller,8.4,190,269,"462,480,1652,536,661"
2891,Movie 2891,1955,Drama,9.6,122,604,"473,108"
2892,Movie 2892,1997,Horror,6.2,165,838,"833,1394,1141,1995"
2893,Movie 2893,1979,Action,8.1,131,276,"432,334"
2894,Movie 2894,1964,Romance,5.9,135,321,"743,662,392"
2895,Movie 2895,2006,Adventure,7.9,134,357,"1554,351,1165"
2896,Movie 2896,1986,Romance,7.5,152,708,"1682,208"
2897,Movie 2897,1959,Horror,7.4,198,564,"1916,1971,682,897,1715"
2898,Movie 2898,1984,Horror,8.7,186,174,"1964,1368,1628,1856"
2899,Movie 2899,1962,Romance,7.0,140,163,"1326,1916,720,1372"
2900,Movie 2900,1993,Romance,4.9,200,373,"459,253,1126,935"
2901,Movie 2901,1956,Comedy,9.7,191,132,"1157,800,1828,1167"
2902,Movie 2902,2016,Comedy,4.5,84,755,"1652,1032,11,88,139"
2903,Movie 2903,1960,Horror,7.7,162,446,"1900,320"
2904,Movie 2904,1952,Action,7.3,155,603,"452,672,251,837"
2905,Movie 2905,2000,Sci-Fi,6.3,116,86,"763,1199"
2906,Movie 2906,1958,Thriller,7.0,125,538,"661,119,460"
2907,Movie 2907,2022,Comedy,7.9,131,99,"986,32,117"
2908,Movie 2908,1983,Comedy,4.7,82,278,"1446,1325,415"
2909,Movie 2909,1971,Adventure,4.6,137,554,"1300,1945,1920"
2910,Movie 2910,1967,Fantasy,9.4,128,435,"169,760"
2911,Movie 2911,2025,Drama,8.0,148,86,"1748,900,638,959,1102"
2912,Movie 2912,2023,Comedy,5.4,135,483,"775,1201,1508,1707,1711"
2913,Movie 2913,1983,Romance,7.6,81,140,"168,742,1932,1321,1614"
2914,Movie 2914,2001,Crime,4.1,135,755,"1,1296,670,125,1003"
2915,Movie 2915,2018,Thriller,9.1,179,9,"484,1452,790"
2916,Movie 2916,2000,Thriller,8.0,135,608,"339,1122,1237,302,259"
2917,Movie 2917,1955,Crime,4.5,144,629,"789,100,690"
2918,Movie 2918,1980,Adventure,4.7,146,730,"999,580,371,668"
2919,Movie 2919,1981,Crime,6.2,85,830,"589,513,1272,886"
2920,Movie 2920,1986,Romance,5.4,188,894,"308,569"
2921,Movie 2921,1958,Romance,9.7,107,359,"87,459"
2922,Movie 2922,1999,Action,9.2,191,276,"293,1987"
2923,Movie 2923,1965,Sci-Fi,9.5,166,749,"195,1534,1356"
2924,Movie 2924,1960,Romance,6.7,146,394,"1762,1962,1096,51"
2925,Movie 2925,1976,Comedy,5.9,167,911,"528,1495"
2926,Movie 2926,1997,Romance,6.3,131,593,"1032,677,1547,249"
2927,Movie 2927,2009,Drama,5.9,141,492,"1275,1815,382,1671,1446"
2928,Movie 2928,1999,Thriller,8.6,156,522,"1325,1970,198,227"
2929,Movie 2929,2003,Comedy,7.7,81,24,"731,867"
2930,Movie 2930,2009,Adventure,8.2,151,890,"1286,354,363"
2931,Movie 2931,1999,Fantasy,9.4,84,196,"207,388,1606,1484,124"
2932,Movie 2932,2023,Crime,6.6,181,299,"1435,1799,539,257,1231"
2933,Movie 2933,1998,Comedy,9.8,158,942,"1953,1157,836,95"
2934,Movie 2934,1964,Action,9.3,137,922,"604,1686"
2935,Movie 2935,2014,Adventure,5.9,155,842,"669,1171,993,765"
2936,Movie 2936,1977,Horror,9.7,100,127,"1569,687,277,1915"
2937,Movie 2937,1988,Comedy,6.6,181,404,"1171,424,257,1399,1468"
2938,Movie 2938,1964,Action,9.4,197,400,"1376,1391,1807,557"
2939,Movie 2939,1983,Romance,4.3,91,58,"1947,1906"
2940,Movie 2940,1997,Comedy,10.0,155,52,"197,1244"
2941,Movie 2941,1988,Romance,7.4,116,331,"876,1103,52,1231"
2942,Movie 2942,2003,Drama,4.7,195,850,"481,1228,856,1480,1685"
2943,Movie 2943,2007,Sci-Fi,7.6,122,81,"658,414,1365,1704,16"
2944,Movie 2944,1965,Crime,9.3,132,612,"1912,1311,1399,766"
2945,Movie 2945,1977,Romance,7.2,123,856,"1448,935"
2946,Movie 2946,2002,Fantasy,4.4,187,549,"1341,291,1716,1755,219"
2947,Movie 2947,1957,Adventure,6.8,142,814,"717,1961,1568,601"
2948,Movie 2948,1956,Drama,9.9,107,278,"319,761,113,1503"
2949,Movie 2949,1965,Crime,6.4,197,333,"1248,355,1088,1056"
2950,Movie 2950,2007,Fantasy,8.5,160,636,"968,1906,1427,14,1404"
2951,Movie 2951,2003,Action,7.0,142,583,"985,904,1211"
2952,Movie 2952,2024,Horror,4.6,94,264,"576,1130,905,1650,883"
2953,Movie 2953,1995,Horror,6.5,141,453,"223,1133,1377"
2954,Movie 2954,2015,Romance,9.2,168,580,"722,1115,1946"
2955,Movie 2955,1975,Horror,4.1,112,589,"1169,1536,1015,1740"
2956,Movie 2956,1954,Comedy,4.9,152,467,"338,1702,611,1666,1573"
2957,Movie 2957,1971,Romance,4.3,137,345,"1868,129,441"
2958,Movie 2958,1984,Crime,8.9,127,334,"94,1631,881,1125,1176"
2959,Movie 2959,1989,Drama,9.1,90,329,"1060,1026,430"
2960,Movie 2960,1959,Comedy,4.3,122,567,"801,1345"
2961,Movie 2961,2008,Sci-Fi,7.0,176,186,"1706,88,1552,1326"
2962,Movie 2962,1974,Drama,5.3,143,460,"933,438,1958,549"
2963,Movie 2963,1979,Fantasy,8.5,200,238,"101,1030,1667,900,1932"
2964,Movie 2964,1983,Fantasy,6.1,143,680,"47,632,1521,1318"
2965,Movie 2965,1984,Sci-Fi,5.8,135,244,"1525,1684,26,512,310"
2966,Movie 2966,2019,Fantasy,5.6,129,146,"1285,1296,296,594,736"
2967,Movie 2967,1972,Drama,6.8,146,622,"153,574"
2968,Movie 2968,1970,Romance,6.9,196,911,"377,815,720"
2969,Movie 2969,2019,Sci-Fi,7.0,93,353,"173,1369,1246,1110"
2970,Movie 2970,1963,Adventure,5.7,88,93,"1228,1761,330"
2971,Movie 2971,1978,Adventure,5.3,157,940,"1363,1354,377,1930,349"
2972,Movie 2972,2020,Comedy,7.5,147,370,"926,819"
2973,Movie 2973,2011,Thriller,6.8,93,718,"1413,339,814,30"
2974,Movie 2974,2020,Fantasy,7.0,162,112,"334,212"
2975,Movie 2975,1986,Crime,7.3,132,861,"249,1437,252,465"
2976,Movie 2976,2019,Comedy,8.1,196,211,"917,207,1044"
2977,Movie 2977,2025,Thriller,8.8,170,650,"261,646,458"
2978,Movie 2978,2006,Horror,6.1,162,629,"495,1365,1822,253"
2979,Movie 2979,1998,Drama,5.8,148,328,"1236,83,482"
2980,Movie 2980,1978,Comedy,8.1,86,811,"206,1977,1538,1218,1213"
2981,Movie 2981,1985,Horror,9.8,172,945,"337,875,1290,574"
2982,Movie 2982,1986,Horror,7.3,81,21,"947,736,1793"
2983,Movie 2983,1959,Horror,9.5,97,488,"976,1008,73,1418"
2984,Movie 2984,1959,Drama,6.1,88,969,"1575,1268,142"
2985,Movie 2985,2016,Fantasy,9.0,186,56,"149,1971,217"
2986,Movie 2986,2018,Fantasy,5.4,188,528,"690,300,1811,1523"
2987,Movie 2987,1988,Comedy,8.8,82,132,"508,1272,1026,16,1639"
2988,Movie 2988,1972,Crime,8.7,82,996,"22,1245"
2989,Movie 2989,1951,Action,6.6,111,340,"1528,1661,994"
2990,Movie 2990,2000,Drama,6.8,164,91,"1552,1614,1372"
2991,Movie 2991,2012,Sci-Fi,5.6,82,46,"1098,1125,152,1989"
2992,Movie 2992,1997,Adventure,8.4,117,634,"527,9,342,143,1139"
2993,Movie 2993,1992,Drama,4.1,146,326,"409,1827,231,425,19"
2994,Movie 2994,1993,Crime,5.6,137,91,"1312,1495,1104,983,279"
2995,Movie 2995,1969,Drama,9.6,101,31,"574,1145,1694,921"
2996,Movie 2996,1985,Crime,4.2,148,682,"1798,899,888"
2997,Movie 2997,1979,Fantasy,8.3,95,473,"1536,526,1216,812,572"
2998,Movie 2998,2014,Romance,9.6,102,38,"1289,1013,1447,314"
2999,Movie 2999,1956,Horror,5.7,141,343,"1311,1700,328,657"
3000,Movie 3000,2003,Fantasy,9.6,178,148,"779,375,879"
3001,Movie 3001,1951,Horror,8.8,91,773,"1673,1525,1755"
3002,Movie 3002,1953,Romance,4.7,86,936,"198,1403,1530,1346"
3003,Movie 3003,2021,Comedy,9.8,160,440,"1917,928,1941,43,568"
3004,Movie 3004,1962,Thriller,9.0,137,869,"394,422"
3005,Movie 3005,2001,Action,7.5,186,824,"798,1597,1755,1121"
3006,Movie 3006,2002,Fantasy,9.1,119,774,"1256,1267"
3007,Movie 3007,1975,Fantasy,7.8,198,155,"1390,529"
3008,Movie 3008,1976,Thriller,7.6,164,624,"1208,488,540,1897"
3009,Movie 3009,2019,Drama,8.6,98,160,"1635,1506,1505,961"
3010,Movie 3010,2022,Horror,4.5,179,109,"1735,1365,211,23"
3011,Movie 3011,1960,Thriller,5.9,89,86,"352,1653,1650"
3012,Movie 3012,2015,Thriller,6.1,187,220,"1963,1767"
3013,Movie 3013,1980,Adventure,4.3,106,946,"248,1826,1888,751,630"
3014,Movie 3014,1959,Action,5.3,136,483,"1964,1478,743,1575,510"
3015,Movie 3015,1950,Romance,5.4,171,870,"548,1285,1380,74"
